-6.03036023E-06,-1.1276786E-01
-6.03034460E-06,-1.1276786E-01
-6.03032898E-06,-1.1276786E-01
-6.03031335E-06,-1.1276786E-01
-6.03029773E-06,-1.1272959E-01
-6.03028210E-06,-1.1269133E-01
-6.03026648E-06,-1.1265306E-01
-6.03025085E-06,-1.1265306E-01
-6.03023523E-06,-1.1257653E-01
-6.03021960E-06,-1.1253827E-01
-6.03020398E-06,-1.1250000E-01
-6.03018835E-06,-1.1246173E-01
-6.03017273E-06,-1.1238520E-01
-6.03015710E-06,-1.1230867E-01
-6.03014148E-06,-1.1227041E-01
-6.03012585E-06,-1.1219388E-01
-6.03011023E-06,-1.1211735E-01
-6.03009460E-06,-1.1204082E-01
-6.03007898E-06,-1.1196429E-01
-6.03006335E-06,-1.1188776E-01
-6.03004773E-06,-1.1181122E-01
-6.03003210E-06,-1.1169643E-01
-6.03001648E-06,-1.1161990E-01
-6.03000085E-06,-1.1154337E-01
-6.02998523E-06,-1.1142857E-01
-6.02996960E-06,-1.1135204E-01
-6.02995398E-06,-1.1127551E-01
-6.02993835E-06,-1.1119898E-01
-6.02992273E-06,-1.1112245E-01
-6.02990710E-06,-1.1100765E-01
-6.02989148E-06,-1.1093112E-01
-6.02987585E-06,-1.1085459E-01
-6.02986023E-06,-1.1073980E-01
-6.02984460E-06,-1.1062500E-01
-6.02982898E-06,-1.1054847E-01
-6.02981335E-06,-1.1047194E-01
-6.02979773E-06,-1.1035714E-01
-6.02978210E-06,-1.1028061E-01
-6.02976648E-06,-1.1020408E-01
-6.02975085E-06,-1.1016582E-01
-6.02973523E-06,-1.1005102E-01
-6.02971960E-06,-1.0997449E-01
-6.02970398E-06,-1.0993622E-01
-6.02968835E-06,-1.0985969E-01
-6.02967273E-06,-1.0978316E-01
-6.02965710E-06,-1.0970663E-01
-6.02964148E-06,-1.0966837E-01
-6.02962585E-06,-1.0963010E-01
-6.02961023E-06,-1.0955357E-01
-6.02959460E-06,-1.0947704E-01
-6.02957898E-06,-1.0943878E-01
-6.02956335E-06,-1.0940051E-01
-6.02954773E-06,-1.0936224E-01
-6.02953210E-06,-1.0928571E-01
-6.02951648E-06,-1.0924745E-01
-6.02950085E-06,-1.0924745E-01
-6.02948523E-06,-1.0917092E-01
-6.02946960E-06,-1.0913265E-01
-6.02945398E-06,-1.0913265E-01
-6.02943835E-06,-1.0913265E-01
-6.02942273E-06,-1.0909439E-01
-6.02940710E-06,-1.0905612E-01
-6.02939148E-06,-1.0905612E-01
-6.02937585E-06,-1.0905612E-01
-6.02936023E-06,-1.0905612E-01
-6.02934460E-06,-1.0901786E-01
-6.02932898E-06,-1.0901786E-01
-6.02931335E-06,-1.0905612E-01
-6.02929773E-06,-1.0901786E-01
-6.02928210E-06,-1.0901786E-01
-6.02926648E-06,-1.0901786E-01
-6.02925085E-06,-1.0905612E-01
-6.02923523E-06,-1.0905612E-01
-6.02921960E-06,-1.0905612E-01
-6.02920398E-06,-1.0909439E-01
-6.02918835E-06,-1.0913265E-01
-6.02917273E-06,-1.0913265E-01
-6.02915710E-06,-1.0913265E-01
-6.02914148E-06,-1.0917092E-01
-6.02912585E-06,-1.0920918E-01
-6.02911023E-06,-1.0920918E-01
-6.02909460E-06,-1.0920918E-01
-6.02907898E-06,-1.0924745E-01
-6.02906335E-06,-1.0928571E-01
-6.02904773E-06,-1.0932398E-01
-6.02903210E-06,-1.0932398E-01
-6.02901648E-06,-1.0936224E-01
-6.02900085E-06,-1.0940051E-01
-6.02898523E-06,-1.0943878E-01
-6.02896960E-06,-1.0943878E-01
-6.02895398E-06,-1.0947704E-01
-6.02893835E-06,-1.0951531E-01
-6.02892273E-06,-1.0951531E-01
-6.02890710E-06,-1.0951531E-01
-6.02889148E-06,-1.0955357E-01
-6.02887585E-06,-1.0959184E-01
-6.02886023E-06,-1.0963010E-01
-6.02884460E-06,-1.0963010E-01
-6.02882898E-06,-1.0966837E-01
-6.02881335E-06,-1.0970663E-01
-6.02879773E-06,-1.0970663E-01
-6.02878210E-06,-1.0970663E-01
-6.02876648E-06,-1.0974490E-01
-6.02875085E-06,-1.0974490E-01
-6.02873523E-06,-1.0974490E-01
-6.02871960E-06,-1.0974490E-01
-6.02870398E-06,-1.0978316E-01
-6.02868835E-06,-1.0978316E-01
-6.02867273E-06,-1.0978316E-01
-6.02865710E-06,-1.0978316E-01
-6.02864148E-06,-1.0978316E-01
-6.02862585E-06,-1.0982143E-01
-6.02861023E-06,-1.0978316E-01
-6.02859460E-06,-1.0978316E-01
-6.02857898E-06,-1.0978316E-01
-6.02856335E-06,-1.0978316E-01
-6.02854773E-06,-1.0978316E-01
-6.02853210E-06,-1.0974490E-01
-6.02851648E-06,-1.0974490E-01
-6.02850085E-06,-1.0974490E-01
-6.02848523E-06,-1.0970663E-01
-6.02846960E-06,-1.0966837E-01
