-1.53854E-09,-1.213112E-01
-1.53463E-09,-1.214388E-01
-1.53073E-09,-1.214388E-01
-1.52682E-09,-1.216939E-01
-1.52291E-09,-1.215663E-01
-1.51901E-09,-1.216939E-01
-1.51510E-09,-1.215663E-01
-1.51119E-09,-1.218214E-01
-1.50729E-09,-1.216939E-01
-1.50338E-09,-1.219490E-01
-1.49948E-09,-1.216939E-01
-1.49557E-09,-1.218214E-01
-1.49166E-09,-1.218214E-01
-1.48776E-09,-1.219490E-01
-1.48385E-09,-1.219490E-01
-1.47994E-09,-1.219490E-01
-1.47604E-09,-1.218214E-01
-1.47213E-09,-1.218214E-01
-1.46823E-09,-1.216939E-01
-1.46432E-09,-1.219490E-01
-1.46041E-09,-1.216939E-01
-1.45651E-09,-1.218214E-01
-1.45260E-09,-1.215663E-01
-1.44869E-09,-1.216939E-01
-1.44479E-09,-1.215663E-01
-1.44088E-09,-1.216939E-01
-1.43698E-09,-1.214388E-01
-1.43307E-09,-1.214388E-01
-1.42916E-09,-1.214388E-01
-1.42526E-09,-1.214388E-01
-1.42135E-09,-1.214388E-01
-1.41744E-09,-1.213112E-01
-1.41354E-09,-1.211837E-01
-1.40963E-09,-1.210561E-01
-1.40573E-09,-1.208010E-01
-1.40182E-09,-1.209286E-01
-1.39791E-09,-1.206735E-01
-1.39401E-09,-1.206735E-01
-1.39010E-09,-1.204184E-01
-1.38619E-09,-1.204184E-01
-1.38229E-09,-1.202908E-01
-1.37838E-09,-1.202908E-01
-1.37448E-09,-1.199082E-01
-1.37057E-09,-1.199082E-01
-1.36666E-09,-1.197806E-01
-1.36276E-09,-1.196531E-01
-1.35885E-09,-1.195255E-01
-1.35494E-09,-1.193980E-01
-1.35104E-09,-1.191429E-01
-1.34713E-09,-1.190153E-01
-1.34323E-09,-1.186327E-01
-1.33932E-09,-1.187602E-01
-1.33541E-09,-1.183776E-01
-1.33151E-09,-1.182500E-01
-1.32760E-09,-1.179949E-01
-1.32369E-09,-1.178673E-01
-1.31979E-09,-1.176122E-01
-1.31588E-09,-1.174847E-01
-1.31198E-09,-1.171020E-01
-1.30807E-09,-1.169745E-01
-1.30416E-09,-1.167194E-01
-1.30026E-09,-1.165918E-01
-1.29635E-09,-1.164643E-01
-1.29244E-09,-1.160816E-01
-1.28854E-09,-1.158265E-01
-1.28463E-09,-1.155714E-01
-1.28073E-09,-1.151888E-01
-1.27682E-09,-1.151888E-01
-1.27291E-09,-1.148061E-01
-1.26901E-09,-1.146786E-01
-1.26510E-09,-1.141684E-01
-1.26119E-09,-1.140408E-01
-1.25729E-09,-1.136582E-01
-1.25338E-09,-1.136582E-01
-1.24948E-09,-1.131480E-01
-1.24557E-09,-1.128929E-01
-1.24166E-09,-1.126378E-01
-1.23776E-09,-1.123827E-01
-1.23385E-09,-1.121276E-01
-1.22994E-09,-1.118724E-01
-1.22604E-09,-1.114898E-01
-1.22213E-09,-1.112347E-01
-1.21823E-09,-1.107245E-01
-1.21432E-09,-1.107245E-01
-1.21041E-09,-1.102143E-01
-1.20651E-09,-1.100867E-01
-1.20260E-09,-1.095765E-01
-1.19869E-09,-1.094490E-01
-1.19479E-09,-1.089388E-01
-1.19088E-09,-1.088112E-01
-1.18698E-09,-1.083010E-01
-1.18307E-09,-1.080459E-01
-1.17916E-09,-1.077908E-01
-1.17526E-09,-1.074082E-01
-1.17135E-09,-1.071531E-01
-1.16744E-09,-1.067704E-01
-1.16354E-09,-1.063878E-01
-1.15963E-09,-1.061327E-01
-1.15573E-09,-1.056224E-01
-1.15182E-09,-1.054949E-01
-1.14791E-09,-1.049847E-01
-1.14401E-09,-1.047296E-01
-1.14010E-09,-1.042194E-01
-1.13619E-09,-1.040918E-01
-1.13229E-09,-1.037092E-01
-1.12838E-09,-1.034541E-01
-1.12448E-09,-1.029439E-01
-1.12057E-09,-1.026888E-01
-1.11666E-09,-1.023061E-01
-1.11276E-09,-1.020510E-01
-1.10885E-09,-1.017959E-01
-1.10494E-09,-1.014133E-01
-1.10104E-09,-1.010306E-01
-1.09713E-09,-1.006480E-01
-1.09323E-09,-1.001378E-01
-1.08932E-09,-1.001378E-01
-1.08541E-09,-9.96276E-02
-1.08151E-09,-9.93724E-02
-1.07760E-09,-9.88622E-02
-1.07369E-09,-9.87347E-02
-1.06979E-09,-9.82245E-02
-1.06588E-09,-9.80969E-02
-1.06198E-09,-9.75867E-02
-1.05807E-09,-9.73316E-02
-1.05416E-09,-9.70765E-02
-1.05026E-09,-9.68214E-02
-1.04635E-09,-9.64388E-02
-1.04244E-09,-9.61837E-02
-1.03854E-09,-9.58010E-02
-1.03463E-09,-9.54184E-02
-1.03073E-09,-9.50357E-02
